filename,path,camera_id,duration_sec,filename_timestamp,calc_start_time,calc_end_time
MOVI0012.avi,data\raw\right_cam\MOVI0012.avi,cam_right,292.733333,,2025-10-27 14:15:35.073368,2025-10-27 14:20:27.806701
MOVI0013.avi,data\raw\right_cam\MOVI0013.avi,cam_right,299.966667,,2025-10-27 14:20:40.058764,2025-10-27 14:25:40.025431
MOVI0014.avi,data\raw\right_cam\MOVI0014.avi,cam_right,300.0,,2025-10-27 14:26:04.766243,2025-10-27 14:31:04.766243
MOVI0015.avi,data\raw\right_cam\MOVI0015.avi,cam_right,300.0,,2025-10-27 14:31:01.244993,2025-10-27 14:36:01.244993
MOVI0016.avi,data\raw\right_cam\MOVI0016.avi,cam_right,300.0,,2025-10-27 14:36:25.722993,2025-10-27 14:41:25.722993
MOVI0017.avi,data\raw\right_cam\MOVI0017.avi,cam_right,299.966667,,2025-10-27 14:40:53.829993,2025-10-27 14:45:53.796660
MOVI0018.avi,data\raw\right_cam\MOVI0018.avi,cam_right,300.0,,2025-10-27 14:45:40.776660,2025-10-27 14:50:40.776660
MOVI0019.avi,data\raw\right_cam\MOVI0019.avi,cam_right,135.6,,2025-10-27 14:50:34.659098,2025-10-27 14:52:50.259098
MOVI0020.avi,data\raw\right_cam\MOVI0020.avi,cam_right,300.0,,2025-10-27 14:53:13.164535,2025-10-27 14:58:13.164535
MOVI0021.avi,data\raw\right_cam\MOVI0021.avi,cam_right,300.0,,2025-10-27 14:57:51.716785,2025-10-27 15:02:51.716785
MOVI0022.avi,data\raw\right_cam\MOVI0022.avi,cam_right,299.966667,,2025-10-27 15:03:18.343910,2025-10-27 15:08:18.310577
MOVI0023.avi,data\raw\right_cam\MOVI0023.avi,cam_right,300.0,,2025-10-27 15:07:56.288077,2025-10-27 15:12:56.288077
MOVI0024.avi,data\raw\right_cam\MOVI0024.avi,cam_right,300.0,,2025-10-27 15:13:26.154389,2025-10-27 15:18:26.154389
MOVI0025.avi,data\raw\right_cam\MOVI0025.avi,cam_right,113.566667,,2025-10-27 15:18:26.154389,2025-10-27 15:20:19.721056
VID_20251027_131854.mp4,data\raw\center_phone\VID_20251027_131854.mp4,phone_center,442.605989,2025-10-27 13:18:54,2025-10-27 13:11:31.394011,2025-10-27 13:18:54.000000
VID_20251027_144923.mp4,data\raw\center_phone\VID_20251027_144923.mp4,phone_center,5417.418189,2025-10-27 14:49:23,2025-10-27 13:19:05.581811,2025-10-27 14:49:23.000000
VID_20251027_144949.mp4,data\raw\center_phone\VID_20251027_144949.mp4,phone_center,18.415222,2025-10-27 14:49:49,2025-10-27 14:49:30.584778,2025-10-27 14:49:49.000000
VID_20251027_151559.mp4,data\raw\center_phone\VID_20251027_151559.mp4,phone_center,1558.779956,2025-10-27 15:15:59,2025-10-27 14:50:00.220044,2025-10-27 15:15:59.000000
